,number,value,datetime_start,datetime_complete,duration,params_beta,params_f_cross_layer,params_hi5_cin_fn_k,params_hi5_dur_cin_par1,params_hi5_rel_beta,params_hpv16_cin_fn_k,params_hpv16_dur_cin_par1,params_hpv18_cin_fn_k,params_hpv18_dur_cin_par1,params_m_cross_layer,params_ohr_cin_fn_k,params_ohr_dur_cin_par1,params_ohr_rel_beta,state
2504,2504,30.953010102752724,2026-01-14 04:14:32.062797,2026-01-14 04:17:42.420606,0 days 00:03:10.357809,0.3946614379883557,0.03938786313999143,0.003335214152159252,7.159809002673734,0.16483404489760295,0.06278471586700335,8.21574437289241,0.07423976429772514,2.2901871835759007,0.5723572366423153,0.16506611328882093,5.943098546833869,0.9499977817116235,COMPLETE
4027,4027,30.974836319623005,2026-01-14 19:31:26.848783,2026-01-14 19:34:29.995471,0 days 00:03:03.146688,0.2433725797210275,0.030181815837418607,0.015129809096353333,7.07420996846432,0.18635943900735494,0.054121752566627226,8.328229078965638,0.055473543081334065,11.467362883969596,0.5784750305204981,2.0162463184659682e-05,5.620539818782674,0.4246238091674283,COMPLETE
1972,1972,30.974994757691437,2026-01-14 00:07:48.983992,2026-01-14 00:11:05.198088,0 days 00:03:16.214096,0.34385330127473096,0.19172556632993942,0.21090956125460408,6.653117535632367,0.07243423779870935,0.03000557412785763,1.2020974021518895,0.16745797599280926,1.4840264861738275,0.3675801795687893,0.08432229792845783,10.337813602599143,0.8550865895311766,COMPLETE
3863,3863,30.980037557452363,2026-01-14 18:19:13.975251,2026-01-14 18:22:16.839976,0 days 00:03:02.864725,0.3839902408787356,0.03238057249662019,0.04645622888279242,7.699669925016651,0.3123868233062146,0.09019413410133066,7.974572887895327,0.06971307527515391,11.319170427851162,0.5372083913233284,0.10451650645090071,5.719665722399467,0.9513995628771104,COMPLETE
1791,1791,30.98807937617738,2026-01-13 22:45:52.368670,2026-01-13 22:49:01.877074,0 days 00:03:09.508404,0.3095424283081613,0.350396016417925,0.0025446751359203545,2.953412542462506,0.037529802167490266,0.08275172841326468,1.4023265264407865,0.21087663442077936,1.380657359509709,0.4122455210094522,0.09233777652720948,11.836693550337735,0.7865109460417524,COMPLETE
3928,3928,30.994415031762077,2026-01-14 18:48:21.176689,2026-01-14 18:51:15.014287,0 days 00:02:53.837598,0.23245030573176423,0.10057508678506807,0.1157923989482272,9.853935038455845,0.11537349431034288,0.04407632670701533,8.407831617593416,0.12561804596932724,2.7158218961967653,0.5535424284256789,0.014660423760759751,5.806241775790379,0.9818517154132318,COMPLETE
3234,3234,31.001833760715137,2026-01-14 10:33:33.990037,2026-01-14 10:42:11.573751,0 days 00:08:37.583714,0.43859945849677656,0.3264250397145039,0.060166171792206645,9.660088837308416,0.19131152073369012,0.01623606778825339,7.303325088372526,0.055347960071849986,1.8176398523070778,0.5596148803901466,0.0839583140226309,5.207549819852711,0.9563437537594409,COMPLETE
770,770,31.004870272294283,2026-01-13 14:33:52.042360,2026-01-13 14:37:46.449605,0 days 00:03:54.407245,0.4524975281723859,0.04009186942082714,0.3054496602862611,1.2187198447938874,0.611811567069068,0.21712557379065006,7.507280301011339,0.31209938457162234,4.915537510392397,0.1324161041100391,0.03466162922246381,6.789087102298084,0.6951586604374365,COMPLETE
1358,1358,31.01160056790062,2026-01-13 18:55:26.717786,2026-01-13 18:58:22.554461,0 days 00:02:55.836675,0.32471529191701215,0.17619949791441517,0.13204870178464748,2.819969813181279,0.017464728180489664,0.016209336471101864,2.217916559170922,0.3221237178267247,1.6625602098969627,0.24169300782973407,0.02664894770902453,10.264812550204578,0.8970606347838048,COMPLETE
2696,2696,31.017102987328286,2026-01-14 05:41:15.530650,2026-01-14 05:44:26.443820,0 days 00:03:10.913170,0.42066539427250965,0.0022647752759861403,0.002567238377591971,7.5092088332727425,0.19360742138423886,0.034573579780473436,7.803889443649552,0.0653973113672806,1.589581560717673,0.5040479202939139,0.49089010044875586,5.772016197782995,0.9837174344840911,COMPLETE
462,462,31.020674665892848,2026-01-13 12:09:58.616798,2026-01-13 12:13:26.279002,0 days 00:03:27.662204,0.44774866852797734,0.052292890380183615,0.3453483251354343,1.4522447969367651,0.7058436929832063,0.24008581713616473,3.522209768394947,0.4833290137501823,4.534077750304712,0.03750440683734832,0.09371509250847987,1.9450523384243925,0.9992890811768244,COMPLETE
1230,1230,31.037528569289183,2026-01-13 17:59:41.458364,2026-01-13 18:02:39.641669,0 days 00:02:58.183305,0.26705817211148547,0.17938531758029908,0.2322931420956752,3.4658496187590933,0.05335824839323211,0.015234402968921633,2.5525861051233516,0.13937488710645518,2.0957961997540853,0.3508125963377511,0.07374823887898904,10.382053249819956,0.8992269630515345,COMPLETE
423,423,31.03914463731077,2026-01-13 11:54:51.131163,2026-01-13 11:58:10.457400,0 days 00:03:19.326237,0.42065523428326024,0.10854284155636759,0.2637250967274101,1.583811102312352,0.7024287145263246,0.1967022252771909,3.1838458645553813,0.4374816060645527,4.045101227582061,0.634765201302521,0.0007195988123869681,11.556298469740632,0.28221536998378965,COMPLETE
1314,1314,31.051673154178225,2026-01-13 18:36:09.402462,2026-01-13 18:39:05.627302,0 days 00:02:56.224840,0.30299544610498497,0.24014016162790486,0.1574149891770387,3.520280175707298,0.022184335479890495,0.01898997963477861,2.2122183301776746,0.20833756026238687,1.7277493210264157,0.2898314105797769,0.054704874396545256,10.310621057281976,0.8763061708114375,COMPLETE
1248,1248,31.056536352503052,2026-01-13 18:08:06.971293,2026-01-13 18:11:12.367809,0 days 00:03:05.396516,0.3707987851239628,0.2644493238977818,0.11814319631108827,4.950406493785993,0.09373067048130625,0.031045293665195827,2.93624102311126,0.14801635318305764,1.6243620968352093,0.4383435218829268,0.08511091947636376,10.834560035373913,0.9226906709268677,COMPLETE
1940,1940,31.057097596486766,2026-01-13 23:52:59.476711,2026-01-13 23:56:07.487906,0 days 00:03:08.011195,0.3485993838536181,0.06516195409486372,0.21356870314888857,6.9528849838724565,0.08763932217611879,0.019286455262780246,6.417887561696363,0.12024123133612197,1.2284436317860217,0.35520097089670505,0.07480551985620303,11.388755863520933,0.9419386259808374,COMPLETE
1789,1789,31.06052229431133,2026-01-13 22:44:12.841686,2026-01-13 22:47:28.866365,0 days 00:03:16.024679,0.28936998267839936,0.08832427138523957,0.07159561201274163,2.9406572302098963,0.0004096081672058053,0.000480063451034039,1.5915891712261956,0.20437136577251278,11.380798108695949,0.3776284328950449,0.10771222124011104,11.899667306886485,0.8025693718411816,COMPLETE
337,337,31.06192744950638,2026-01-13 11:18:59.068258,2026-01-13 11:22:04.113960,0 days 00:03:05.045702,0.4632206284842583,0.0011680003532211422,0.36968215590363857,1.8675441483334263,0.9342094774016595,0.23470493719652172,4.240536214418373,0.5286362547631086,6.736136039301659,0.16197965100187284,0.06952781324093568,7.753894633850268,0.12152432808349728,COMPLETE
1166,1166,31.062551114379687,2026-01-13 17:33:26.938798,2026-01-13 17:36:21.910797,0 days 00:02:54.971999,0.3108567809192322,0.16965906541109255,0.17346594211040267,3.040186189446498,0.049115843528456125,0.01975626847083334,1.9719918225917639,0.2310189366645609,2.823349414482731,0.3176048022512938,0.04355769047882237,10.137637483480853,0.8736614145475826,COMPLETE
2516,2516,31.069906828850723,2026-01-14 04:20:02.744243,2026-01-14 04:23:10.569210,0 days 00:03:07.824967,0.3744723436434491,0.08851016670295764,0.037131057271142034,7.6487156020477105,0.13941845289173113,0.016182898586370356,6.948121289109799,0.0190018064501176,2.0076414927351065,0.5936659067060643,0.07780101767169527,6.496290787636169,0.908787684097843,COMPLETE
4035,4035,31.070605052733413,2026-01-14 19:34:42.725988,2026-01-14 19:38:04.780210,0 days 00:03:22.054222,0.3994064515736693,0.07931229955155791,0.09779207742185703,8.056917900593001,0.2861793738570115,0.0170243422993477,7.57004959660726,0.09927809221514022,1.871684546338162,0.6121851165550718,0.08759553645706585,5.220392629788152,0.9101471346293734,COMPLETE
1458,1458,31.092085568687526,2026-01-13 19:39:05.326570,2026-01-13 19:42:09.681023,0 days 00:03:04.354453,0.332384883504878,0.480854020408252,0.24484463058657807,3.4924849392120185,0.0003460635005009694,0.07444109953621383,1.7796283985270653,0.21806470520440818,1.2704123550356101,0.5037654378303511,0.019407258731008774,10.951525668216009,0.8592251069527768,COMPLETE
884,884,31.09430713906825,2026-01-13 15:28:58.954651,2026-01-13 15:32:37.489770,0 days 00:03:38.535119,0.07038988296752902,0.03147366566686313,0.3312114259150425,2.5873840540764865,0.7927320261052458,0.22639086377112194,4.500974080539619,0.516387727511139,6.722640517921589,0.1665714080743802,0.07381276226407679,2.1133873834952897,0.9401779195287944,COMPLETE
2987,2987,31.097706806073287,2026-01-14 07:53:50.514643,2026-01-14 07:57:06.377800,0 days 00:03:15.863157,0.4204090244722114,0.1008132796353401,0.040607633984601293,7.0231126963969315,0.16493962202826537,0.08637750305293108,7.2861371996753395,0.06769054683911767,1.7427995360704904,0.6576348348263642,0.04161521420238122,5.225802545394537,0.9455196145818215,COMPLETE
3082,3082,31.101369062196767,2026-01-14 09:29:55.928087,2026-01-14 09:32:48.444845,0 days 00:02:52.516758,0.45055956782495893,0.06193770152561782,0.042404326583038346,6.246207973442015,0.12148203255937089,0.08854876409496436,7.302161957525506,0.0019962979731521988,1.7321768208873198,0.6194041305814915,0.08933509860538025,4.009667057181984,0.9895838884776536,COMPLETE
4124,4124,31.10525782882218,2026-01-14 20:18:34.714468,2026-01-14 20:21:55.936730,0 days 00:03:21.222262,0.2567149757520247,0.08391829848754992,5.7568429063428045e-05,10.340740710179563,0.3492055658867214,0.018501354414759297,7.212501357365367,0.03242325750722656,2.067722994485438,0.5345235740034747,0.05199711359439253,5.511611121442466,0.9220358772501073,COMPLETE
1063,1063,31.105993243230674,2026-01-13 16:48:56.757845,2026-01-13 16:51:56.238964,0 days 00:02:59.481119,0.3221263569787158,0.25732399860396094,0.1748257180040729,4.676413437983747,0.15259337786357652,0.051905996753018,1.9021254170993,0.24456900377954638,1.6535568636650455,0.3413877950041931,0.038655895497388355,9.623289378965836,0.8632393463620761,COMPLETE
2287,2287,31.108727262821166,2026-01-14 02:35:03.830293,2026-01-14 02:38:16.288038,0 days 00:03:12.457745,0.3435485136085179,0.047563629906168456,0.07931836495966478,7.978759277669173,0.021510678760906333,0.034898461971898706,6.6475255599471055,0.047720484561586785,1.9549981537245515,0.5442789889053964,0.11508658236741057,11.423703871638185,0.9240557882457701,COMPLETE
1956,1956,31.10907808665359,2026-01-13 23:59:52.240435,2026-01-14 00:03:05.033598,0 days 00:03:12.793163,0.33267876717361977,0.11989501552905768,0.23791538579546642,4.966554314400967,0.04279107380831283,0.07279278146887416,2.5384785465354476,0.11834589663418674,1.7128559916828232,0.3372801350339464,0.1120172992028449,9.999239369618335,0.7748147780539154,COMPLETE
3641,3641,31.114459608424617,2026-01-14 15:30:03.938062,2026-01-14 15:33:32.040867,0 days 00:03:28.102805,0.1434258645710378,0.11511528464184609,0.025442984187533917,7.350202322902005,0.2782502424683235,0.031102874320876495,7.533340278449602,0.0002485789179416144,3.173338217485928,0.6533640500113522,0.016748066287183117,4.440507429786627,0.9178352923665238,COMPLETE
2390,2390,31.115885956841367,2026-01-14 03:23:01.099443,2026-01-14 03:26:20.938896,0 days 00:03:19.839453,0.3500300183889959,0.8371932006348723,0.030171763924266112,7.70568079386233,0.056201379446046126,0.03016849253694582,7.46100611622315,0.06700135872777019,1.800101063718132,0.49576948042524566,0.06053303379464066,11.494405346210586,0.9231830869446435,COMPLETE
3814,3814,31.11935047604663,2026-01-14 17:58:05.148774,2026-01-14 18:01:05.114782,0 days 00:02:59.966008,0.2628534597027851,0.07096981483153979,0.014847218497511534,7.442202895036154,0.3893988455031925,0.04420041603868672,7.428230886352035,0.03777062389562756,2.3396783464256488,0.6303063738216239,0.176945181728335,4.44014170243871,0.9080217141674031,COMPLETE
2500,2500,31.11995918495318,2026-01-14 04:13:10.126741,2026-01-14 04:16:15.351176,0 days 00:03:05.224435,0.37758288742960266,0.03491469179440785,0.0029908296458801033,6.868151396652359,0.18191292000196857,0.047007991262060615,7.968694281401504,0.07198535461666856,2.279937270015903,0.6152771202389027,0.18440855076325308,6.493883911781891,0.9883213041530176,COMPLETE
1933,1933,31.124887382059242,2026-01-13 23:49:49.706239,2026-01-13 23:52:59.437168,0 days 00:03:09.730929,0.3526289243950901,0.06858933647136685,0.23022811556986042,6.420161525756219,0.11312074038591224,0.044750009257678254,2.014236600169061,0.15222424438958387,1.2394497284034047,0.38331043497871037,0.11625966406179489,11.065550962325375,0.9402444546191381,COMPLETE
3447,3447,31.12502875080289,2026-01-14 13:50:18.002954,2026-01-14 13:54:32.106588,0 days 00:04:14.103634,0.4411146295270286,0.08874377001397739,0.03516547987037534,9.985443759305879,0.19840585787708284,0.018072915183434533,7.66713981399853,0.07733327601788936,2.454123399854944,0.5700428921617667,0.09566955072597538,5.046032620106942,0.9783298901537413,COMPLETE
1103,1103,31.127835812830075,2026-01-13 17:06:15.883318,2026-01-13 17:09:09.926391,0 days 00:02:54.043073,0.3248889531099619,0.13592409897422475,0.21975398542359423,3.3503763087560916,0.010686422064200854,0.013345671754002447,2.3356776487073025,0.26555260958865634,1.8278529642023753,0.24847452713586013,0.027839017810021998,10.587097938014324,0.8902476816264702,COMPLETE
1319,1319,31.129211674455018,2026-01-13 18:39:00.323227,2026-01-13 18:41:55.073278,0 days 00:02:54.750051,0.28927470949269063,0.1593079144276847,0.2185838201593122,4.218579520035027,0.025060701914845416,0.01802622587328,2.7637399721371962,0.1526385004903701,2.000817687834779,0.2903232011268191,0.06019244757910497,11.48226484165802,0.8554548124329469,COMPLETE
1570,1570,31.13402403588426,2026-01-13 20:26:28.408454,2026-01-13 20:29:22.758294,0 days 00:02:54.349840,0.3244267150247899,0.1126813227649843,0.21318731961621884,2.609979606884729,0.08115198763855329,0.03292409539716312,2.7691982020950014,0.21291306930616677,1.3718423231284547,0.28643886646126565,0.09843299952738993,10.217823015032119,0.8887097655615738,COMPLETE
1564,1564,31.134701913542894,2026-01-13 20:23:54.226206,2026-01-13 20:26:46.320546,0 days 00:02:52.094340,0.3209361929063817,0.09809112166021333,0.21687854759431005,2.6041828316945184,0.1044465577603511,0.01784365263674946,3.108350154575654,0.19979424674414759,1.3007751908503549,0.3078097492385217,0.10672779998177886,10.494739676293445,0.8977750589385156,COMPLETE
1507,1507,31.135834746128452,2026-01-13 19:59:33.109427,2026-01-13 20:02:27.315671,0 days 00:02:54.206244,0.3426760172230368,0.11732620137445618,0.18798635452196713,3.084740634096942,0.03258412853042998,0.07385995654748802,2.841735166736466,0.3006702436469418,1.510236840240124,0.4750552147997515,0.07790807799185302,9.813376130409365,0.9124149065082492,COMPLETE
2315,2315,31.136934266117652,2026-01-14 02:48:22.088049,2026-01-14 02:51:39.458666,0 days 00:03:17.370617,0.3734505219735096,0.05193032259176411,0.005310284047240936,8.002211945387504,0.09824224496931552,0.05800011416625038,6.926246219048097,0.05022930859292026,2.1735489127213716,0.5243322260020464,0.10649810053236672,11.633705515037999,0.9677631781263483,COMPLETE
2210,2210,31.14537361767021,2026-01-14 01:59:30.553930,2026-01-14 02:02:43.347843,0 days 00:03:12.793913,0.3398798386937166,0.18578853003716977,0.2071772575879473,3.8225125746319155,0.017454044680610993,0.6674756913766279,1.0086984959516552,0.21892594038797564,1.002950041555947,0.48314999737069103,0.07342175195375028,10.766220120417156,0.8837507199309796,COMPLETE
67,67,31.150601086618533,2026-01-13 09:25:55.244280,2026-01-13 09:29:12.897383,0 days 00:03:17.653103,0.19596338944558794,0.7079002417901509,0.08268891362354269,6.130143299535088,0.4152154218037004,0.03146327601275963,4.283770301655089,0.5062871190172799,2.949936838321616,0.8883907913671523,0.06540512069678733,7.8956339756103215,0.612381303783584,COMPLETE
3482,3482,31.151220948681367,2026-01-14 14:10:29.506627,2026-01-14 14:13:57.489533,0 days 00:03:27.982906,0.45607415339695534,0.07339727283045842,0.027756950792648276,9.874151669975845,0.1683923014396006,0.05808438807127856,7.295693133004459,0.001388685003480284,1.5886807775643172,0.5811769427638502,0.08574004348835537,5.124431840571099,0.9062886486691323,COMPLETE
4247,4247,31.154119723672736,2026-01-14 21:22:14.205894,2026-01-14 21:25:31.120776,0 days 00:03:16.914882,0.23852247419280578,0.1291990118790598,0.03409100656543925,7.77757800227371,0.12241300536561524,0.019415935893416673,7.837185259241429,0.11846726353334702,1.6776879230970234,0.7234487227227883,0.08593571698242497,4.691791296329342,0.919312819702049,COMPLETE
2826,2826,31.15820958672117,2026-01-14 06:39:39.987292,2026-01-14 06:42:45.973505,0 days 00:03:05.986213,0.23424531057015027,0.05900672904503843,1.4380221682500083e-05,8.118614263358968,0.09525935468985398,0.03458293441841814,7.544902051746048,0.0010870961322392084,7.480361042951927,0.6163566686531664,0.09814902770153583,6.627418309381659,0.9557289821716005,COMPLETE
4324,4324,31.163043963245485,2026-01-14 21:56:43.839783,2026-01-14 21:59:56.407599,0 days 00:03:12.567816,0.39005001548074125,0.05314421847107628,0.08676447344482523,9.409060498530135,0.23163926833517107,0.017938069680964102,11.13450257253307,0.055942082998411954,10.556447859129051,0.6863252288924165,0.07644515645865962,4.8120233723738,0.9066987860626526,COMPLETE
2381,2381,31.167202933009712,2026-01-14 03:18:41.705050,2026-01-14 03:21:54.336049,0 days 00:03:12.630999,0.3499991052496577,0.05188490193881558,0.05034780183864023,7.466616621458017,0.08920927048221915,0.017803187027909798,6.367534254870376,0.04113533244884997,2.1892084189645904,0.5266636963827952,0.09943520211099235,11.74216896362179,0.9564442335665237,COMPLETE
4144,4144,31.17206452313321,2026-01-14 20:28:46.757717,2026-01-14 20:32:39.144346,0 days 00:03:52.386629,0.2507616930741091,0.343345851131638,0.06268683339242555,9.880441760445725,0.15487163101725446,0.04635094840530836,7.358746309706483,0.015747973395746195,2.1512483842311942,0.7193058473366051,0.07731654713674486,6.241026458137081,0.981099469745005,COMPLETE
3194,3194,31.176291102548234,2026-01-14 10:16:47.223799,2026-01-14 10:19:48.326432,0 days 00:03:01.102633,0.398139942243412,0.08212892339906051,0.07336083141789129,10.288362452312452,0.21461791129282953,0.018334388514678383,7.795101436665428,0.020544805226286066,1.2008301434403055,0.5758168331426975,0.09776253532428017,5.105100375976494,0.9732086228334227,COMPLETE
2030,2030,31.17844665101227,2026-01-14 00:34:49.860668,2026-01-14 00:38:06.577121,0 days 00:03:16.716453,0.28495458676743873,0.15274405290204615,0.462912057370065,3.6595985481619744,0.14194592534465017,0.03427528588214641,2.013814373479655,0.20592546674084564,2.315767409092693,0.34919022114357573,0.10095694340463848,11.441902850058815,0.8723206991744396,COMPLETE
4217,4217,31.183769509260376,2026-01-14 21:06:29.221093,2026-01-14 21:10:20.297086,0 days 00:03:51.075993,0.38109707378978,0.10686714732883071,0.01817011269876203,10.393101948736064,0.24372213758096756,0.03189515213420105,10.308897360249006,0.04443214091637307,1.4475105232130911,0.5273288966040268,0.10517072465614909,4.480987888426742,0.9319639447812702,COMPLETE
3973,3973,31.1856795915799,2026-01-14 19:07:04.340037,2026-01-14 19:10:12.402744,0 days 00:03:08.062707,0.2439407699434447,0.11161686093586862,0.10031204925976739,7.570661776989425,0.3694550760869239,0.019954429787508738,8.109598650128657,0.032124225350762835,3.4614713251818885,0.5374141215745838,0.02499928636784292,5.695670615681338,0.9390076333136363,COMPLETE
1264,1264,31.190711386226972,2026-01-13 18:15:17.512927,2026-01-13 18:18:15.256571,0 days 00:02:57.743644,0.346824699373832,0.20972651780990806,0.14736977298019965,4.29122695843008,0.06041228422328365,0.03095608075349871,2.444900446830153,0.17227516379436364,2.3947587056016895,0.4055185161115322,0.0650067352221019,10.459223724651444,0.8801173945613241,COMPLETE
768,768,31.192569965721304,2026-01-13 14:32:58.498854,2026-01-13 14:36:49.048104,0 days 00:03:50.549250,0.4544999750871502,0.03908876479387874,0.3052155953901356,1.0023592810337738,0.8427063527969937,0.21659624076036663,4.93109991477943,0.41116572240055316,4.9377669355918865,0.1377102688938282,0.19342880329423534,7.210992178913107,0.9551099485159421,COMPLETE
2488,2488,31.192730521638584,2026-01-14 04:07:42.601199,2026-01-14 04:10:47.674770,0 days 00:03:05.073571,0.3834720886063113,0.06476716939366217,0.0301146237748502,7.234377003827312,0.16621985973502615,0.028860609060705554,7.903316079095326,0.07396697594595755,2.030129177707424,0.6204303966513636,0.11774140401898853,6.20347439705559,0.9242601588696482,COMPLETE
1278,1278,31.195990186950038,2026-01-13 18:21:15.114914,2026-01-13 18:24:12.837024,0 days 00:02:57.722110,0.3130395347877319,0.2617337235739817,0.16856306097033133,3.3069197716052803,0.016466160322744255,0.016935501548753416,2.727589231788328,0.1484131478268973,1.8242911785325107,0.3324193569047376,0.04298890739778673,9.912905723648848,0.8625472520563143,COMPLETE
1952,1952,31.19636156211417,2026-01-13 23:58:23.562296,2026-01-14 00:01:38.308300,0 days 00:03:14.746004,0.38109702688812347,0.11153670852504594,0.2635529435129187,2.9397561947484308,0.05984841878195389,0.07232669407833228,2.4183175101118084,0.1535736738937605,1.6304139223176066,0.33428856278271923,0.1029485180812056,11.999433353611327,0.7893002525806778,COMPLETE
66,66,31.20232961634587,2026-01-13 09:25:54.621968,2026-01-13 09:29:07.185750,0 days 00:03:12.563782,0.20511967018354688,0.5218811897713467,0.30308710716608167,1.7337110373092595,0.393804672446163,0.03229124808674988,4.206504715179447,0.2002802561846549,2.9422364729555652,0.8151490318082493,0.0850780388083045,8.03426144519412,0.6098867881611122,COMPLETE
4336,4336,31.20716889960882,2026-01-14 22:02:30.246144,2026-01-14 22:05:58.043402,0 days 00:03:27.797258,0.40276350435153785,0.7795133253100507,0.03355814580539963,7.337087745694227,0.27219315604109234,0.04377362401309635,8.283417471977158,0.08236164983386339,1.9619603588964725,0.5567794978135752,0.10197327857134215,6.372854556228934,0.9271115445012121,COMPLETE
1525,1525,31.207418425305132,2026-01-13 20:06:27.191531,2026-01-13 20:09:26.098054,0 days 00:02:58.906523,0.35582158225008986,0.18486660218445275,0.215680511293747,2.787880594944845,0.06177618723735401,0.050428260875091335,3.096836759255988,0.24648148966482086,1.0106391331985467,0.40160229337720454,0.017272216881092022,9.599077375203246,0.810807660025391,COMPLETE
925,925,31.21444905115196,2026-01-13 15:48:23.121184,2026-01-13 15:52:07.397974,0 days 00:03:44.276790,0.12306300188647763,0.0004409376845607867,0.23496922986968222,3.253908402931514,0.6771926963010896,0.13131107225843283,3.7176268815631905,0.5135784584878187,4.312594515340574,0.12159740596636642,0.05883661549544397,11.90350706518986,0.9660724020125755,COMPLETE
2174,2174,31.216173447518234,2026-01-14 01:42:43.068194,2026-01-14 01:45:57.470575,0 days 00:03:14.402381,0.29406623568928203,0.31230305759820043,0.27710599355697263,2.3707973653403167,0.05097972118767929,0.01998388702688533,1.7779701590033201,0.23556304792238528,1.5141785296877606,0.46994173497636504,0.04453808479998039,11.655742531741424,0.867254819905286,COMPLETE
1171,1171,31.219755066370713,2026-01-13 17:35:38.929865,2026-01-13 17:38:31.401136,0 days 00:02:52.471271,0.3415679833900407,0.17020533798730952,0.18483644859851367,3.024281878097845,0.06970079750533001,0.05342729567804885,2.653503025581937,0.23404526727142635,2.4529492871936664,0.2998579532068671,0.036774168683426325,10.753436185947324,0.845271483246942,COMPLETE
4308,4308,31.223918088512487,2026-01-14 21:49:31.426549,2026-01-14 21:52:35.665322,0 days 00:03:04.238773,0.4321843948978878,0.09111655691068708,0.016707130343109392,9.254220722810985,0.16592104762051296,0.0366064172419497,5.939934653140668,0.07284341836397633,1.3645814323651673,0.5831518829267937,0.14852107067825512,5.870997053674359,0.9552516127212479,COMPLETE
1292,1292,31.224291514088183,2026-01-13 18:27:18.515577,2026-01-13 18:30:09.614238,0 days 00:02:51.098661,0.2733434134586701,0.14078195938321908,0.23074303957857306,4.506606951997566,0.046162465769916824,0.05635865474497333,3.039180806194338,0.1235216993037628,2.1953867986532702,0.31129173808408844,0.08129199830153515,10.934369541443845,0.913769064830333,COMPLETE
1482,1482,31.22694716517649,2026-01-13 19:48:03.141137,2026-01-13 19:50:53.221090,0 days 00:02:50.079953,0.3789859383365417,0.13960270621745854,0.24309952827665293,2.851281005089047,0.021626736188763356,0.034759576964604785,2.256690251521478,0.2609392768272154,1.3396035007271934,0.43250812185444193,0.0628682222510142,10.959582361504264,0.8690308184508979,COMPLETE
3833,3833,31.237161142410848,2026-01-14 18:05:44.506098,2026-01-14 18:08:46.189646,0 days 00:03:01.683548,0.268175380052003,0.09811670517124174,0.0698640972811651,7.884538683748112,0.35836941576022796,0.017332926036952655,6.864615461106743,0.05706685454048337,2.1788339205340392,0.5616807571199662,0.10939900064478124,5.679721062800257,0.9597390592372954,COMPLETE
2731,2731,31.247681704361323,2026-01-14 05:57:04.385887,2026-01-14 06:00:15.432430,0 days 00:03:11.046543,0.38568662448735336,0.08671161159911164,0.07160311137907618,7.6111501427608745,0.16599756377692948,0.01861070763822392,6.37795718800571,0.06150115078699894,2.2909071434371886,0.4788565922570942,0.10456908645555549,6.303758211438739,0.9595567736268589,COMPLETE
2078,2078,31.254826978518516,2026-01-14 00:57:55.788559,2026-01-14 01:01:08.220831,0 days 00:03:12.432272,0.33618055690574394,0.10867203541838497,0.12703212110637044,2.8300644840952156,0.105167388504992,0.01729660402919384,2.7899322996765985,0.27866357334973896,1.8200627883553555,0.34387822432325055,0.07072858564013675,9.919961487705443,0.8268803852629916,COMPLETE
9,9,31.255732792910692,2026-01-13 09:00:37.631995,2026-01-13 09:05:00.473013,0 days 00:04:22.841018,0.008769815957981042,0.930303773208596,0.15395591732224745,2.842145896260008,0.9199182483333767,0.8644579097758707,4.129376644980861,0.8720689447587309,3.1265216410611623,0.8404905504099293,0.1714304738465282,8.294395563149505,0.7139582410831055,COMPLETE
4172,4172,31.25735808108809,2026-01-14 20:44:05.310126,2026-01-14 20:47:58.518229,0 days 00:03:53.208103,0.2347151878865971,0.9138445426816652,0.056824288431997744,8.193805154779986,0.2581028345159169,0.03376687124660975,7.272346796930356,0.036634937989808436,1.35761561154369,0.5466871180969295,0.09535164791110207,6.1807058674016435,0.9520298552760386,COMPLETE
1797,1797,31.26420582623909,2026-01-13 22:48:08.004646,2026-01-13 22:51:08.545066,0 days 00:03:00.540420,0.3119793636768622,0.11250223900968559,0.053070947467625015,3.281293969251635,0.04979574103851117,0.07485743035754795,1.56009129358312,0.22074940433187978,1.5821180989811823,0.41868643052947097,0.09462163363559453,11.13978044669565,0.8376721741045391,COMPLETE
2726,2726,31.279026523495148,2026-01-14 05:54:28.172680,2026-01-14 05:57:49.113342,0 days 00:03:20.940662,0.38081669852437183,0.793996694018916,0.03283981066481988,7.447864868311428,0.17570396218910836,8.536965749851469e-05,7.260081961271607,0.06370063240152629,1.5920175961031549,0.4755856465550362,0.06807884519488049,6.515654601210184,0.9195965849391844,COMPLETE
107,107,31.286939747065475,2026-01-13 09:44:02.844951,2026-01-13 09:47:19.553112,0 days 00:03:16.708161,0.26301534008103583,0.013353262448915632,0.10672684773314631,2.0089923503188896,0.5255428319679324,0.1614323959768865,4.608688797255784,0.2563416447957367,1.378753565620542,0.9715091952088797,0.14042825314164667,10.209854341717177,0.7912975782810677,COMPLETE
1198,1198,31.28885944890093,2026-01-13 17:46:47.749275,2026-01-13 17:49:40.150925,0 days 00:02:52.401650,0.3481713780344666,0.12344440567251709,0.2073808791579953,3.3173898868096052,0.044372421159456436,0.02064581178384079,2.4412713829485138,0.2992778029903842,2.2154249276328164,0.3438690173693162,0.029181060317443015,11.23467980369024,0.8700527851244098,COMPLETE
