,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,beta,f_cross_layer,m_cross_layer
3292,3292,30.039676217945406,4.729367500610549e-05,5.604070456989517,0.6755300674310846,1.234662998498496,0.01667699066079485,8.260036815119411,0.3557211659317354,0.4562597909221612,0.05521219752606028,0.7093543746848486
4711,4711,30.04342734242366,0.04685379630263245,2.327137845551461,0.7372039060673901,2.265689223791841,0.11560747080956159,9.083862435218574,0.20397408341909032,0.4547242762041143,0.030442902007383872,0.6819013580045297
3225,3225,30.04363035288927,0.018671003440360934,8.162697367733731,0.7920993336425234,1.35509611680161,0.05897326158976869,8.36512721025789,0.21377110503124278,0.4859551715949956,0.04493802840710711,0.6634308949002694
2648,2648,30.043798810582906,0.017960684139453103,7.808139748222279,0.5315663700564102,1.3048318585600618,0.14493717284686028,8.734961446329235,0.6912588146928631,0.4859521764526455,0.017464487168624036,0.720204179722108
2522,2522,30.049267363895613,0.000831127152489043,7.518021382788873,0.46372723438680125,1.519746845147535,0.09453969077815758,10.13836008362171,0.36229342909760315,0.46681867855428766,0.09212774387446458,0.6352001853284697
2691,2691,30.0546228385173,0.06331688336165525,3.116905098743186,0.7192007718109631,1.5953833933192951,0.14736132416437403,8.1569977301835,0.2391301543114378,0.4606999767116866,0.05630806829025165,0.6587724229237344
1096,1096,30.054818634680462,0.03190070320445691,1.8397184215385274,0.48188899571105503,2.087589248876412,0.038335237580089845,9.606186861836218,0.9101598742302859,0.4804682040934442,0.06252502037954771,0.6624128013693947
1980,1980,30.057847920733884,0.09339293074744481,7.329039530716386,0.5167409031077097,1.4414895790896984,0.1030665358672977,8.880736449032266,0.24984795748754324,0.48275235337587025,0.055869941714399164,0.553091049311095
1981,1981,30.070148654506955,0.10430703144848112,7.3538284419424045,0.5151301577207898,1.4319677766331853,0.10038717334593777,8.632358888472032,0.24034378603268003,0.4823628154115865,0.02143276733779499,0.5861959355352634
3020,3020,30.070188395079857,0.03677841484494824,6.043887257077044,0.22746474219409402,1.8675206352321876,0.004769636424437798,9.873841521014878,0.24081428839419378,0.4853762442571391,0.10126642563684973,0.59748092091426
1088,1088,30.073594538169594,0.027295356118110802,2.8122003989839253,0.45823522330902355,2.4233651201781905,0.09736888219825476,10.532534771655934,0.9449123134445886,0.4638872363229243,0.09401998992820997,0.3811589466366434
4323,4323,30.074830889854805,0.01724554313473492,7.983086519310805,0.5666805361942501,2.122241087194693,0.04185034814557019,8.736953657727232,0.22400476749124845,0.4774444941676402,0.03751699973771295,0.7279969851787047
1518,1518,30.077584292158324,0.01683323465884192,4.456021076279791,0.6083769028853024,2.5733402543013626,0.05387286559012323,7.159619781340204,0.18965037205486232,0.41978614239921697,0.07318956269655369,0.8101376713975327
2589,2589,30.083339863886472,0.018837180074803297,3.5393193193890955,0.5599898909728098,6.062211202482724,0.03892301108469403,7.652451163468452,0.3141530775777635,0.4754319215138828,0.037233471579340476,0.6591763279730217
3786,3786,30.08412262608357,0.04262774417831518,8.465339756162484,0.49386852469655695,2.0312799460619777,0.016465312604228625,8.59459703114,0.2708612563594127,0.47371968179042573,0.08303938216189691,0.6246888963287256
4701,4701,30.087577521302826,0.16655712371701187,6.895085652037352,0.4707107743965934,1.6534863356562064,0.11546395957987812,2.029906020038138,0.1426552474601661,0.4780629942833201,0.08352067294160229,0.7502468904043189
4700,4700,30.089905537512546,0.07756524441877871,5.766284961465045,0.5079775259397755,1.6978878773303612,0.03384974550977413,1.2602428493189939,0.2789022516590998,0.4766357502366103,0.0822218020637248,0.7479438111969566
4967,4967,30.09103224158535,0.06263992306853455,5.922550525854531,0.8149941182625513,1.7285412516273895,0.08504355500672175,8.282273935950425,0.2906274162182849,0.4997985086952355,0.03242132785377224,0.6610386573572239
3350,3350,30.094308698608955,0.00023122806474697318,8.484775113607641,0.333787260335558,1.7136911069677243,0.06307244096754053,7.8918514425723645,0.2120398832339936,0.49968539206893536,0.09466356754509403,0.7051734669308672
4108,4108,30.097768441800042,0.046708000943453114,9.598610554787063,0.5829306173148552,1.343122228867463,0.08397540084332847,8.080361655889709,0.1394677986100553,0.499461797268727,0.08009853939943622,0.7294708762353129
4814,4814,30.09800839247053,0.01770686997780397,6.653191491735603,0.6427085986830208,2.266793554101776,0.04684069456348279,8.219129486269484,0.3069556603689644,0.48130081338161707,0.0464415462608051,0.6656152786290332
242,242,30.102316672207497,0.7282084795529162,1.2128696533042846,0.4386351663570221,2.0439930031514555,0.10858124097598869,10.637257934567698,0.04450253037092639,0.14902525942855896,0.0010849767498835403,0.6348230882788658
1030,1030,30.10733797538916,0.7315709920135403,1.4125632525305463,0.593816649461322,1.9095149312550084,0.06817037117899655,7.46822093278384,0.23762382431984364,0.39930420136775174,0.05121726909850433,0.08616076574625334
230,230,30.108119052801747,0.9937109644370549,1.4243805762625545,0.3958512573393624,1.4579543074242305,0.13624579982761542,10.312261549465754,0.07814793415183768,0.4323018934092193,0.043208799873858394,0.5243672039686291
1896,1896,30.115155697885175,0.016749106592557076,8.408974371516353,0.47613624203686555,1.4002752548547157,0.012876636790702205,8.24459574848833,0.22247939011352758,0.48980817467526444,0.05732324842570225,0.661569819848859
3466,3466,30.128760825378226,0.018408734778501724,5.5151842832001945,0.5215935557097859,1.9187693977181062,0.04950282959948904,8.057695564915011,0.2347852374032216,0.46102856606992654,0.07252595979637755,0.7051170829563991
3637,3637,30.131345979382015,0.019570907747061286,9.556191287824362,0.9543687696412929,1.9463700101416082,0.0321715489777935,9.359971832983302,0.052145396354562536,0.499888420347061,0.06546810943346831,0.6475505983006358
3492,3492,30.13168897733745,0.03060831696981572,7.399195685703357,0.5557575661894277,1.6139555371792043,0.06621945064337985,8.458887003185755,0.31434750596931843,0.4460002833875619,0.08794180498844066,0.8019055286886123
3295,3295,30.132284242905214,0.06162155300836267,7.293942206714283,0.7467106726916259,1.343174635965462,0.01736097555847041,8.26320902046909,0.25642610436679975,0.45790207886669204,0.053436374289233424,0.6482675104699069
2143,2143,30.13537655582915,0.032559691530345374,8.784267572613976,0.5069808813438632,1.1685851594010446,0.025342956336741627,8.90765465256638,0.32449921812018023,0.4987722701400094,0.07924062960951361,0.5855951136017904
4216,4216,30.13539537457063,0.07176970600996901,3.5218227760082925,0.7048180145643977,1.4096305351429568,0.057976277843016365,1.0361104673928787,0.22750474401385712,0.4913600940573475,0.09681803784180523,0.7040625832258294
314,314,30.135948047390205,0.6882584987394441,1.4011379368712302,0.3166022951942219,2.140032460322039,0.08050038525947917,11.594495115027406,0.12266603817988786,0.41782316416891147,0.05139530297144882,0.06459991781332734
3497,3497,30.136152360738837,0.03256037544584654,6.6603788781424695,0.4653980433732526,4.6114552760038725,0.06670731369702114,8.394229991687773,0.3086984589660168,0.4488966719590022,0.020487814658069946,0.660544215360561
2284,2284,30.138020060389504,0.03022357298848804,8.389263708659595,0.3928279439208936,1.5655144407568609,0.08789030355774757,9.734709155625936,0.3783300694766232,0.4734665477041475,0.21466904037968743,0.7377197387344413
2649,2649,30.147591216035917,0.02003403987339871,3.389098520045105,0.5348116607742383,4.71978650484856,0.06864346458155487,8.595520127354533,0.31754256030293676,0.4848015159393352,0.07538320547622644,0.7075390905422093
3460,3460,30.147759209459753,0.04559469792399703,6.730887363461167,0.539875825481668,1.9586911044541324,0.07232803923667458,8.476337813490586,0.2959454765209926,0.4850063737854211,0.05544368915288956,0.7286224225967852
1382,1382,30.156145056144204,0.07595036015221808,5.213871787056026,0.5765892411739255,1.8008097102743834,0.09606657829803167,7.583625839970181,0.23152287372141267,0.42313886761749,0.06569021225993513,0.7655049558231749
1505,1505,30.158049882405475,0.04475107729122821,4.808921926422573,0.6568643623555148,2.174095219781026,0.14006185674831542,6.925138615443045,0.09663543585486142,0.4412384303508465,0.042862557535225915,0.8374630806436676
4004,4004,30.159683375173177,0.019519356941687754,5.885665639973229,0.5796310643271892,2.0720015211062215,0.5162784237103771,8.428343187123128,0.07240839302893963,0.4585880358914789,0.031835911472638534,0.680031259760614
4412,4412,30.159905908536345,0.038884408417245435,7.957550128991506,0.6932875296131623,1.304901724507738,0.07115494609932392,9.060670939992537,0.10153095166358697,0.48990266510722147,0.05365736148363001,0.7004856488247322
1403,1403,30.160221285371648,0.05344542810219962,4.308111001780599,0.5430747096818811,1.9651672350512068,0.08139469818154435,7.908335880511033,0.2382078955641003,0.43370159911933365,0.06688484658295722,0.7641207426320855
2581,2581,30.169496151596938,0.04610074580212279,2.5486645215122565,0.5431528865777768,1.5953838493579702,0.09521545225604083,8.22049649247932,0.3113621858553244,0.46986322026112776,0.3191372685609412,0.6658622523206205
2708,2708,30.17709359006289,0.02247972898629855,2.652640950115702,0.5421997600343289,1.3910144624323793,0.11445954143031217,7.936471956145415,0.3201061211171396,0.47568255855597924,0.0904491402572601,0.6860644633814478
1097,1097,30.178382518012736,0.022082691028491308,1.7231246358053949,0.4852496365736904,2.342070221897817,0.03783113409697776,10.972398130080013,0.9934745922843968,0.45051246759141655,0.06371957098087254,0.3360439496232358
2651,2651,30.180842779019994,0.017490754337677366,3.413902373957331,0.5639363341091813,1.5525584415737745,0.0694747497017863,7.922764989735952,0.32248850776793275,0.4832802155957731,0.0766604806962281,0.6604196398285973
1427,1427,30.18378298621907,0.028000866110641072,4.839657402524264,0.5519819948527112,1.6558480432934979,0.0641867026506952,6.541831277402518,0.21096746695622778,0.4643225602061804,0.08410287712868965,0.7836381346403705
3887,3887,30.19397301159442,0.0312797043248688,8.944048225736763,0.6237659402121222,2.617031424406534,0.047001242006288246,7.341975375759097,0.6199995438343141,0.44316417972230804,0.01622486472949393,0.778731307432508
1472,1472,30.198790797333054,0.022259345901215522,4.711548735209729,0.6016851759245325,2.1200893792403677,0.049390336541604934,7.1799277563339094,0.15897948057383185,0.42086871324719827,0.04981282669949126,0.7505815184483733
1494,1494,30.199357569399925,0.0010625067029228232,3.878131771216067,0.612823645373635,2.5623268940435686,0.11190427664464667,6.536810889904774,0.1282348473886155,0.45806819984003483,0.07527060569080729,0.8681230965813203
156,156,30.204661972926623,0.7230086401652526,1.7685883050966498,0.5488427762617364,1.978545040232456,0.11663630571791969,11.619987315966231,0.02129718813387832,0.2136599282718859,0.042530469754195895,0.17972410669029942
3305,3305,30.205047699860508,0.06022047363630442,5.93348301925414,0.7541976851990522,1.0019498015407604,0.17691018475935782,8.02403743250484,0.2826528317766419,0.47555504394167053,0.07571526504831415,0.7412071429726323
3158,3158,30.209377315715383,0.01735673483978673,6.61600867185374,0.5216777792528844,1.3119483160283678,0.09518214337729074,8.399716062939465,0.26266176262020424,0.4992724366117293,0.03732046094520498,0.6983700773556271
3763,3763,30.21014531689643,0.0659503729604925,5.391591772487894,0.5237373191247383,1.6146298702806943,0.3058629848876333,8.805095840861055,0.05102038373458202,0.4849908881904836,0.06501444258876976,0.7844151128951586
105,105,30.212633767576655,0.5156084337285144,1.2696546967157087,0.2895659732809679,2.5381683855485297,0.13363794222160907,8.978389555626435,0.16354447839229716,0.11875295949187889,0.11862778805026322,0.018202184600068207
1076,1076,30.212686117451756,0.001220504066065092,1.0106750469249173,0.5181228466285932,1.5885394635414407,0.06648360364184498,10.779964721045937,0.2578917815407115,0.4425312136955883,0.03576759792482705,0.5146753120081999
2941,2941,30.21395245222496,0.030661497339558107,8.629207995383156,0.47382361682717844,2.1584770022342865,0.09319129141621778,8.55546665203579,0.28603099738184734,0.4578299194452936,0.05442992727438564,0.7592808307080399
519,519,30.22696319183133,0.0013579863752261757,1.2226817153572398,0.5177708170336742,1.2941456287508348,0.1307938781577905,7.785006893145521,0.8813994103123435,0.4272031280303714,0.0003666377562672917,0.10117543617896602
2677,2677,30.232520534357256,0.020172285527560462,2.330913931708646,0.5036989120213436,1.2190398049653972,0.09259524072242285,8.913181079343152,0.2950382476574408,0.45216096482626084,0.2782166574562413,0.6721121541372207
3529,3529,30.233094577180978,0.01692838041254259,6.108899628173761,0.5352456602250814,1.5249058387187486,0.10119186055829363,8.873925848882898,0.3046581845742567,0.36737659245104004,0.0685628734524728,0.8122863122663853
1314,1314,30.234967435483874,0.017118872628538027,2.903542506139164,0.5887956695492581,2.067558512913477,0.3748761421557763,6.713544523857219,0.1324787250554789,0.4221852298984086,0.054928374372691685,0.759891944323063
2146,2146,30.23765061583292,0.032006751144001686,9.24118210210939,0.50451088117789,1.412830847609242,0.019054675346363726,8.984476423179265,0.33036085713070856,0.49105136548050843,0.07640137128022259,0.5753654767927282
2547,2547,30.244646584581744,0.06656888002259866,5.986266107878641,0.5534175830372821,2.03662294184627,0.08169796910610601,8.209907498932765,0.3046992521502699,0.45862492285222345,0.060281563851581746,0.7302835015716117
4414,4414,30.246182323496196,4.874291847251671e-05,2.9674151478731154,0.07900401732110202,1.2029105375478244,0.07451728276275454,10.130571498696986,0.12002255621892022,0.49044007496414366,0.053251482493887205,0.7037340847359284
1161,1161,30.24682565897385,0.8983683885943129,1.7575728366337149,0.39006023224751957,1.9083637643398363,0.014440829832392022,10.321896935895126,0.2786237640498275,0.39934074838439293,0.01872646351553781,0.17422654011641014
2607,2607,30.247907840489976,0.03181798836426905,3.204026057158611,0.5845543832324344,1.185069439380941,0.01768552362653354,8.015395898262053,0.2891609821400802,0.4898455650534232,0.12041328398725798,0.48853635624017605
2586,2586,30.251148326290927,8.638912661112209e-05,2.9306821533263925,0.5565925507290592,4.288067234182758,0.04060946469300333,8.130405133342942,0.3071824572206119,0.4743225101550821,0.036966163948289506,0.7645160200277041
3361,3361,30.2552459557294,0.019411895182233907,6.776353113558063,0.5972844022551269,2.324247049497095,0.013443509582971087,8.617938998886029,0.3187316994491412,0.45704703067053976,0.03868107458650581,0.6673466726160459
1077,1077,30.255596276952406,0.04526514900613312,1.0060526345170737,0.4904497972343447,1.642632106250801,0.07258763542048888,10.807290228563655,0.2588897915424217,0.43123899262709275,0.5182683149697991,0.5622201465212457
3600,3600,30.256795101835742,0.045631028265033395,5.7746920374726765,0.8299695439932109,1.971452294918608,0.0008554289693910241,9.457397815744766,0.11474181034650269,0.4906284601457028,0.028046702433597682,0.7267153115542968
718,718,30.257430625096653,0.48492079826466034,1.4227203944943645,0.25360925013180047,1.5452850984481818,0.03888447985889948,11.971083850601865,0.3570229226954653,0.4112153262345121,0.0009354509627545606,0.09248885837777081
4594,4594,30.26461235983635,0.046240037565856915,5.878867177670203,0.5515809189842924,1.5635133716937026,0.044516533376573256,8.443383848998423,0.2393780197678739,0.4746391911926296,0.0482198908196291,0.7186822636956666
764,764,30.26932313938584,0.7886003970181193,1.574873905248629,0.6277297982961846,1.0841686170697327,0.10670142829705113,10.730422476236885,0.48889537329601696,0.09834706833340681,0.0012827216965763388,0.3187785170063656
796,796,30.27065475551446,0.022078311784064802,1.226562057820379,0.4424260300459466,1.9342051297784133,0.015844227066995842,11.495950574880673,0.2708891672390478,0.3370635722183576,0.1267856589170774,0.48199792310834166
2668,2668,30.271780662796935,0.01889831746158147,2.5832511543068186,0.5434195366730695,2.0824112697911805,0.17148592505690413,8.870465240096081,0.27267655864448764,0.47395520917847817,0.0931583032880795,0.6974485338695625
4010,4010,30.28649740466256,0.017160227371723378,7.820223223286501,0.49226201590818297,1.3620159609270792,0.06339135876886223,8.459148517280473,0.2789055921254345,0.45843153929286035,0.05194886204294867,0.6827597995443554
1463,1463,30.298692986539876,0.058027588288091764,3.753973561115651,0.6213526779732815,2.515353138166966,0.39847056288677396,7.181759665132853,0.10452839815835464,0.44986743341274704,0.07043477143437878,0.8052751881055821
4136,4136,30.299585438479134,0.031173031809431123,8.026544460849365,0.6094734388987456,1.4694863570955723,0.032805783945188405,1.7093286361806195,0.21367872046550257,0.3406149595141604,0.05202157761114845,0.7415789791025844
651,651,30.301661810506705,0.790400352689818,1.9970794914635357,0.5867269403314186,1.033253852867949,0.0004363463522968,10.600675367326879,0.29725882563385064,0.36986607891034123,3.62506668684353e-05,0.10019210683100138
1566,1566,30.302550380055234,0.05649486306763127,5.143650372363074,0.6291492415529761,2.054004468899967,0.09383797199822905,7.1050261414722735,0.1858293567727867,0.43943127471703786,0.033935948709527236,0.7554111977375276
3112,3112,30.30346855882179,0.07303533376372877,6.357033812396039,0.49454074836130474,2.0660319349129024,0.04998433520453333,8.8573619432007,0.2551126855337677,0.47462208554220064,0.08059145167291479,0.7154260967653603
3539,3539,30.311435558521215,0.031729527868198854,7.37681471862204,0.502323230244276,2.104403251483789,0.05476498033340942,8.238128063212356,0.8243814134058378,0.4843893414318477,0.10552884473413723,0.7667339788762261
3816,3816,30.31303944839356,0.08905559645258536,2.5403451517361955,0.5978800161764586,1.0123875581999981,0.07276613207660973,8.520630205250288,0.6207650608230486,0.4429628228486862,0.09439359731745436,0.7784396279209211
882,882,30.314595541989572,0.500230731494145,1.2248418530523097,0.6182876465858606,1.9596615373508466,0.03907757301122147,10.178574369573337,0.26414815944548975,0.435722011126115,0.08374832461774458,0.07547579859744698
2184,2184,30.315907592031795,0.034535972333782465,8.300999224641679,0.48663226972465673,1.678222858960318,0.016754869273205335,8.931772593902288,0.34757548000266625,0.4742820057022001,0.0574412461130176,0.5780807081789516
4909,4909,30.31963900969177,0.06769378484479084,5.88060516799948,0.5568272435197692,1.369002320376772,0.07881839326840576,1.9731997194787605,0.2750680447696452,0.4842498497936985,0.1048910020619499,0.6812664520928438
1048,1048,30.320977170557185,0.021970749914084087,7.76163780346814,0.6029616627644423,2.1858174700437054,0.09321581530136021,10.11176878664213,0.2809947833724763,0.44533486590406735,0.09356818557709243,0.28441578463496103
2962,2962,30.336207620468613,0.052320739366930394,8.160761583105623,0.4258738112054549,4.0623734788693495,0.1693145820487249,8.656523269694214,0.3620194654071837,0.49237393568872106,0.021169650505750003,0.740881179690869
567,567,30.336726328287284,0.7055422709529445,1.3598553576952284,0.8220718292740689,1.9190168565372279,0.05921294244828339,5.78451929381742,0.21868183956091272,0.41957511154389615,0.04508862546542806,0.15767052198745515
1547,1547,30.341906375019867,0.034265239161963515,5.645532169133607,0.5538867916262901,2.379914944161426,0.11421277407346192,7.760384726303536,0.1421558358116269,0.4655420449336678,0.04148537389972808,0.700148961406765
311,311,30.347106223057754,0.6753149198157435,1.0119919290476798,0.29570329239519455,2.542843951322464,0.2706639056876026,11.639454752376935,0.10025113433812599,0.4154595226931006,0.051533305265653154,0.06525072820458337
3382,3382,30.348836894379723,0.034329621061949804,5.7646591382958094,0.44800886083391633,1.924988480627657,0.07168676902820545,8.120818207544854,0.2562268396632129,0.4455919864675711,0.06711771384801697,0.6946151756150283
3811,3811,30.34888324400261,0.03041274868384193,9.383597772057804,0.5375199442435881,1.7423960468318243,0.06911306675464604,8.143389584269974,0.23883355917278415,0.4998865322032594,0.05342808904803054,0.7385933916947718
4488,4488,30.350448978020218,0.07501056307211057,7.598822402604431,0.8255191520229423,2.4485574617113457,0.0587346811127642,10.125481301194815,0.22536796444229992,0.47291478591629066,0.01949781919739232,0.7344699712551133
1055,1055,30.353352730448037,0.0870817697003456,1.7792838244264415,0.5584376511015019,1.746103162856853,0.05629082681859901,10.107826679938595,0.2896717785341811,0.4445181522956853,0.07968983692366466,0.13020828223311293
3952,3952,30.354140290290616,0.05759538883813593,6.0088594910938555,0.5443821798497162,1.5800343461098771,0.07785465546307971,8.397613902467643,0.43927716317222465,0.4680158733438478,0.043080133135775904,0.72104934709765
1554,1554,30.354618458925007,0.030602233260131877,5.291603438015167,0.5786173322685527,2.2975527909047773,0.11507037476777487,7.727653321756449,0.15713238479525934,0.4615570379731459,0.054065491778982185,0.691025069345742
3131,3131,30.362970137346952,0.019888492417639656,8.894849493338224,0.5363608836252326,1.1337058391059767,0.189882776223868,8.352355284931624,0.2700405123372153,0.49181105704430966,0.017013102754169777,0.6533372062130594
2695,2695,30.371358965117942,0.04875339765784494,2.924804881014426,0.6893774870019275,1.6318029502365916,0.14893496177744836,8.312931226022659,0.26657299677980373,0.4620404881314708,0.05843156454593217,0.650792827575352
57,57,30.37220013237194,0.36630805994446825,2.790705568167699,0.23749919115142207,3.0260273365812225,0.4723372322779492,1.5034258208903195,0.2733032312620066,0.06046238028214263,0.7549371804010996,0.06544554810307589
4478,4478,30.37356718341848,0.23740311741406225,3.2485972550932347,0.7445261606756614,1.6959166732467938,0.0442055852918614,8.642620660204763,0.31285401985967387,0.47828682798169414,0.0968872262368682,0.7131535980565229
3898,3898,30.3749174537456,0.06061797103475137,8.99476949701178,0.6024632111451738,2.1916704908184172,0.0666824616892203,5.35684428142377,0.5582208958671478,0.43511276603243054,0.03362329803547618,0.7290300347731571
3461,3461,30.381420587870174,0.0522837393223329,6.8713741275814595,0.5462194632990766,1.884905332596823,0.08247325207646983,7.9890675443858274,0.29954478209956936,0.4817088377518315,0.06902354615008155,0.7240442219114083
3096,3096,30.383351430130585,0.017984006187943515,6.642462342681065,0.4779916214738372,1.6495495010332335,0.14265258382564944,9.220964696639994,0.3073991157387625,0.4929355558965918,0.03858371785694827,0.5187134000718129
3102,3102,30.38380994909458,0.04742697232959026,6.330155276192934,0.5188055556551047,1.7581593120368655,0.018616718913711982,9.959475015554585,0.6590829189407337,0.4912527801298077,0.06001504242529481,0.5126771800083056
3604,3604,30.38801511064522,0.019642395659279204,6.076218931998655,0.935208921719405,1.5236793247691558,0.014678908956750145,8.739563850555678,0.07445787688341166,0.49032158250285884,0.03122760599120968,0.7245242189330706
4639,4639,30.389196988114676,0.018804507367795834,6.5247701326526695,0.6518518947498241,1.543353947821333,0.06325310987254962,8.273518900870272,0.274987101433049,0.4537688948725,0.06286729743980327,0.739957784364685
3180,3180,30.390888298117275,0.04731128879300195,5.885592850348999,0.7341313154556195,1.5538328801479282,0.016008246346114828,7.865162725454211,0.18066079334067695,0.49976627812819263,0.0643586062403679,0.7188999812357753
2181,2181,30.39158178720061,0.03720730749948306,8.316748306184994,0.49532908418008786,1.7260196671562835,0.07269545332075272,8.914653762986791,0.3453342340982129,0.46357183019587456,0.053261311364309255,0.5763069850042714
2281,2281,30.401343460944524,0.03628357273620682,8.466777081306859,0.41559483804316866,1.5656217948814466,0.0931633056383823,9.689579248543726,0.36695374710896844,0.47222927914419993,0.04425192570029668,0.7416512039275394
4328,4328,30.40144070199562,0.05162230953192523,2.8340016471324105,0.7480571853995939,2.204866849357294,0.010850733926163404,7.997642951735527,0.18709507315577786,0.49167911751926496,0.04407461215490287,0.7604335091779216
3767,3767,30.403087683848053,0.06719091545254909,5.689875336960153,0.34000396879073697,1.6186432911167552,0.05742234128046998,8.420202299224032,0.26919897382836455,0.48522370454705355,0.11243750320769683,0.3743320388901772
619,619,30.405808407420103,0.8448396631660564,1.3832631837704807,0.5092962989509785,1.9367113306841814,0.2432643896117174,10.822997327880007,0.08116723033197659,0.40159884165630344,0.03506421379158365,0.12037757291721664
3605,3605,30.406896925192523,0.020072346257544754,6.295710974128962,0.8607347581652078,1.508415206454936,0.016725674423821092,8.777384733968708,0.1360811344201942,0.4907537893453114,0.030673949641281912,0.7264056075535575
4046,4046,30.407912771317278,0.09463757163872875,6.157697415496718,0.5714632282833124,3.445475906857358,0.11080493305391925,7.35656822628819,0.3823145216043846,0.48380053886962704,3.6960098632656674e-05,0.7802036209821847
4132,4132,30.409959127623672,0.02060673891821387,7.6156710964654915,0.6471194725864775,1.5157763764253633,0.0002952861343362839,2.0147162808534524,0.21447654151424203,0.4999073819453544,0.03290320253084256,0.7521953974467407
1841,1841,30.41361667648552,0.033391254944138,6.062132456356281,0.5609797198609152,1.3743859783008667,0.05986355852531501,9.584323065011375,0.2347965152652957,0.48285558434192205,0.07136805274446742,0.5350684076304797
2574,2574,30.41511651496247,0.05107407503969963,3.019559737982058,0.5355520400623307,1.7195501351030775,0.06464506306477968,7.916906726726644,0.2894927605446415,0.44970891859849826,0.09290779666758611,0.6781559112835142
3314,3314,30.419363674202906,0.03336076217664166,6.529814648304577,0.7429975782639341,1.8535842393929935,0.06619049655650003,7.688476201428122,0.2452156133288526,0.4896519311435054,0.03514305943919483,0.6959211801535098
3061,3061,30.42014289796579,0.10835322819876256,6.911774234924889,0.4765931744948997,1.1808918932627868,0.06025824447102559,10.200795588985104,0.2836519062989657,0.48471632190438974,0.0322441307280612,0.6150623563220163
4575,4575,30.424931395439184,0.11875767860882819,6.157492294279923,0.4977290801819727,3.1849042275951653,0.017507575416822914,8.219565970082593,0.25222418223927967,0.4671167441652666,0.00034906519030821273,0.802329965852432
2452,2452,30.427643512526643,0.018308844827854956,6.190743251383316,0.5370958253414727,1.5721529989261815,0.05406814382639321,9.28766783465467,0.26618773067366924,0.4855038972088213,0.47752420615090013,0.6887865838920993
154,154,30.43765349971556,0.7130800352463391,1.7702042945109706,0.5556647851805547,1.7605607597368944,0.12107801221797414,11.851484480081243,0.031221984322109108,0.2115343004517491,0.03459799980057604,0.11290051564856952
4619,4619,30.439681207453848,0.07571495611908297,6.110071996663698,0.7094663614937984,1.0026998216292435,0.040175051203137066,8.074500924868453,0.248448670207417,0.47945550360170464,0.08036349826453057,0.702520498516314
4095,4095,30.44007520236177,0.018183656290655374,8.778029113262578,0.5858244754606453,1.5407847786835265,0.0006821920562456174,2.029190780689318,0.26374501792737054,0.48263865849924453,0.03967484834796561,0.7087262029949242
4442,4442,30.444531883583384,0.04198781223157227,7.3616839139540815,0.4975112862101836,1.1841025832383034,0.09466172389958175,9.247386901144,0.21475240809104063,0.49021894569868213,0.0719292003515288,0.7201125230215848
1331,1331,30.445022658629007,0.016795069251604292,4.41141692280071,0.6047993208329758,2.4480689661422232,0.02388844987170983,7.138113831395344,0.1860158539606252,0.45205038785634283,0.12857785552592238,0.7648729185442213
3992,3992,30.446171658417853,0.018116898129030536,5.47302579949025,0.5484896439019269,1.6378202884320068,0.10158979170482667,7.9419746180519,0.7379358788322765,0.4685560785285191,0.06752956546826483,0.7311954833726546
4053,4053,30.452526398924334,6.208623214702072e-05,8.167761840989073,0.67638165282573,1.9449337146610597,0.02716517136781063,7.840164733679706,0.12276014147348105,0.4599740226826001,0.05408762204608185,0.6740582366050561
3106,3106,30.45301742312659,0.04870186805059636,7.794596846973656,0.5190469702959967,1.9563765344513344,0.021139779376737874,9.841732382186079,0.25203112779433834,0.475181574818437,0.0644843094184734,0.7605886286632891
1093,1093,30.455657786174516,0.021788778484882594,1.706084331498838,0.4807633343614075,2.0699914318388073,0.090936475377631,10.97144414303556,0.9452438510581089,0.47792865462882184,0.06087929667730549,0.523937850460892
2652,2652,30.456260495441988,0.034688805059768166,7.755583043048739,0.5655030947760866,1.5130385316314228,0.07190088054109914,7.895996618076893,0.3104628406344388,0.4836585019001771,0.07492145478417503,0.6619540473478971
1158,1158,30.456901073817967,0.39155662492271565,1.1678738909977278,0.18603076652667522,1.8415864532759347,0.0006011803038587331,7.129396117859969,0.03744011836688031,0.4245372211207286,0.029813195345047457,0.045327688250688294
2656,2656,30.457301195426286,0.10467169997151708,3.107551288249838,0.5654809821745811,1.615802443090412,0.15733941609110602,8.55910580017104,0.2524798509115406,0.4636364420063029,0.08446147818225566,0.7512463793643361
4667,4667,30.463796476199555,0.018297559983475688,6.1024100975361195,0.39141353702583204,1.1726491167108386,0.017999357857389427,8.455824257345613,0.07090318753065915,0.47042277138173066,0.11111642609363993,0.6826461267818076
4717,4717,30.465421667663513,0.01710245381338885,7.7088135706121665,0.5598885535593042,2.0489280401496313,0.05670450595751944,8.014836674005501,0.20491860853743343,0.4523879846525905,0.029804461695716506,0.35996186834888844
3234,3234,30.46674008570902,0.016862991944218263,10.070818919918597,0.7767389053970811,1.5987236577362398,0.07582913436192541,7.90403855002203,0.224473230417517,0.4887686341337731,0.020140828493914034,0.6514757950298394
